source,destination,contact_start(s),contact_end(s),data_rate(bps),delay(s),link_type # Simulation starting time: 2026-01-01T00:00:00 UTC
mgs1,mre2,2239770.897,2243479.631,1000000,1190.117,trunk
mre2,mgs1,2239770.897,2243479.631,4000000,1190.117,trunk
mgs1,mre1,2239770.925,2283186.032,1000000,1190.120,trunk
mre1,mgs1,2239770.925,2283186.032,4000000,1190.120,trunk
mgs1,mre3,2239770.948,2283185.761,1000000,1190.141,trunk
mre3,mgs1,2239770.948,2283185.761,4000000,1190.141,trunk
mr1,mre3,2241021.704,2252510.447,15000000,0.076,low_ul
mre3,mr1,2241021.704,2252510.447,1000000,0.076,low_dl
mr2,mre2,2241812.073,2242195.405,15000000,0.053,low_ul
mre2,mr2,2241812.073,2242195.405,1000000,0.053,low_dl
mr1,mre1,2243992.503,2244527.927,15000000,0.054,low_ul
mre1,mr1,2243992.503,2244527.927,1000000,0.054,low_dl
mgs1,mre2,2245975.863,2250187.893,1000000,1190.072,trunk
mre2,mgs1,2245975.863,2250187.893,4000000,1190.072,trunk
mr2,mre3,2250345.434,2262087.288,15000000,0.076,low_ul
mre3,mr2,2250345.434,2262087.288,1000000,0.076,low_dl
mr1,mre1,2251240.227,2251735.086,15000000,0.054,low_ul
mre1,mr1,2251240.227,2251735.086,1000000,0.054,low_dl
mgs1,mre2,2252684.450,2256896.155,1000000,1190.020,trunk
mre2,mgs1,2252684.450,2256896.155,4000000,1190.020,trunk
mgs1,mre2,2259393.037,2263604.417,1000000,1189.971,trunk
mre2,mgs1,2259393.037,2263604.417,4000000,1189.971,trunk
mr2,mre1,2260943.358,2261546.949,15000000,0.054,low_ul
mre1,mr2,2260943.358,2261546.949,1000000,0.054,low_dl
mgs1,mre2,2266101.621,2270312.678,1000000,1189.926,trunk
mre2,mgs1,2266101.621,2270312.678,4000000,1189.926,trunk
mr2,mre1,2268274.573,2268649.051,15000000,0.054,low_ul
mre1,mr2,2268274.573,2268649.051,1000000,0.054,low_dl
mr1,mre2,2268551.807,2269075.263,15000000,0.053,low_ul
mre2,mr1,2268551.807,2269075.263,1000000,0.053,low_dl
mgs1,mre2,2272810.204,2277020.939,1000000,1189.885,trunk
mre2,mgs1,2272810.204,2277020.939,4000000,1189.885,trunk
mgs2,mre2,2276978.874,2277020.954,1000000,1189.868,trunk
mre2,mgs2,2276978.874,2277020.954,4000000,1189.868,trunk
mgs2,mre3,2276978.920,2303793.631,1000000,1189.839,trunk
mre3,mgs2,2276978.920,2303793.631,4000000,1189.839,trunk
mgs2,mre1,2276979.061,2303793.251,1000000,1189.865,trunk
mre1,mgs2,2276979.061,2303793.251,4000000,1189.865,trunk
mr1,mre3,2277296.775,2288996.563,15000000,0.076,low_ul
mre3,mr1,2277296.775,2288996.563,1000000,0.076,low_dl
mgs1,mre2,2279518.786,2283186.098,1000000,1189.846,trunk
mre2,mgs1,2279518.786,2283186.098,4000000,1189.846,trunk
mgs2,mre2,2279518.812,2283729.220,1000000,1189.848,trunk
mre2,mgs2,2279518.812,2283729.220,4000000,1189.848,trunk
mgs2,mre2,2286227.397,2290437.485,1000000,1189.799,trunk
mre2,mgs2,2286227.397,2290437.485,4000000,1189.799,trunk
mr1,mre1,2289352.291,2290090.014,15000000,0.054,low_ul
mre1,mr1,2289352.291,2290090.014,1000000,0.054,low_dl
mr2,mre3,2289389.303,2300603.862,15000000,0.076,low_ul
mre3,mr2,2289389.303,2300603.862,1000000,0.076,low_dl
mr2,mre2,2291387.266,2291807.195,15000000,0.053,low_ul
mre2,mr2,2291387.266,2291807.195,1000000,0.053,low_dl
mgs2,mre2,2292935.981,2297145.751,1000000,1189.752,trunk
mre2,mgs2,2292935.981,2297145.751,4000000,1189.752,trunk
mgs2,mre2,2299644.563,2303793.490,1000000,1189.709,trunk
mre2,mgs2,2299644.563,2303793.490,4000000,1189.709,trunk
mr2,mre1,2307892.560,2308470.167,15000000,0.054,low_ul
mre1,mr2,2307892.560,2308470.167,1000000,0.054,low_dl
mr1,mre2,2311593.291,2311946.214,15000000,0.053,low_ul
mre2,mr1,2311593.291,2311946.214,1000000,0.053,low_dl
mr2,mre1,2315197.444,2315629.564,15000000,0.054,low_ul
mre1,mr2,2315197.444,2315629.564,1000000,0.054,low_dl
mr1,mre3,2316489.785,2327730.087,15000000,0.076,low_ul
mre3,mr1,2316489.785,2327730.087,1000000,0.076,low_dl
mr2,mre3,2325953.419,2337908.508,15000000,0.076,low_ul
mre3,mr2,2325953.419,2337908.508,1000000,0.076,low_dl
mgs1,mre1,2326154.830,2369518.235,1000000,1189.528,trunk
mre1,mgs1,2326154.830,2369518.235,4000000,1189.528,trunk
mgs1,mre3,2326155.366,2369518.200,1000000,1189.515,trunk
mre3,mgs1,2326155.366,2369518.200,4000000,1189.515,trunk
mgs1,mre2,2326478.871,2330687.054,1000000,1189.528,trunk
mre2,mgs1,2326478.871,2330687.054,4000000,1189.528,trunk
mgs1,mre2,2333187.456,2337395.327,1000000,1189.474,trunk
mre2,mgs1,2333187.456,2337395.327,4000000,1189.474,trunk
mr2,mre2,2335684.913,2336076.473,15000000,0.053,low_ul
mre2,mr2,2335684.913,2336076.473,1000000,0.053,low_dl
mr1,mre1,2336260.464,2337000.075,15000000,0.054,low_ul
mre1,mr1,2336260.464,2337000.075,1000000,0.054,low_dl
mgs1,mre2,2339896.040,2344103.600,1000000,1189.421,trunk
mre2,mgs1,2339896.040,2344103.600,4000000,1189.421,trunk
mgs1,mre2,2346604.622,2350811.873,1000000,1189.372,trunk
mre2,mgs1,2346604.622,2350811.873,4000000,1189.372,trunk
mr1,mre3,2352901.162,2364861.520,15000000,0.076,low_ul
mre3,mr1,2352901.162,2364861.520,1000000,0.076,low_dl
mr2,mre1,2353267.919,2353997.296,15000000,0.054,low_ul
mre1,mr2,2353267.919,2353997.296,1000000,0.054,low_dl
mgs1,mre2,2353313.203,2357520.145,1000000,1189.327,trunk
mre2,mgs1,2353313.203,2357520.145,4000000,1189.327,trunk
mr1,mre2,2355831.565,2356256.455,15000000,0.053,low_ul
mre2,mr1,2355831.565,2356256.455,1000000,0.053,low_dl
mgs1,mre2,2360021.782,2364228.416,1000000,1189.286,trunk
mre2,mgs1,2360021.782,2364228.416,4000000,1189.286,trunk
mr2,mre3,2363228.825,2374442.458,15000000,0.076,low_ul
mre3,mr2,2363228.825,2374442.458,1000000,0.076,low_dl
mgs2,mre3,2363281.712,2390206.232,1000000,1189.266,trunk
mre3,mgs2,2363281.712,2390206.232,4000000,1189.266,trunk
mgs2,mre2,2363282.026,2364228.432,1000000,1189.265,trunk
mre2,mgs2,2363282.026,2364228.432,4000000,1189.265,trunk
mgs2,mre1,2363282.422,2390206.265,1000000,1189.269,trunk
mre1,mgs2,2363282.422,2390206.265,4000000,1189.269,trunk
mgs1,mre2,2366730.360,2369518.141,1000000,1189.247,trunk
mre2,mgs1,2366730.360,2369518.141,4000000,1189.247,trunk
mgs2,mre2,2366730.386,2370936.709,1000000,1189.248,trunk
mre2,mgs2,2366730.386,2370936.709,4000000,1189.248,trunk
mgs2,mre2,2373438.968,2377644.985,1000000,1189.198,trunk
mre2,mgs2,2373438.968,2377644.985,4000000,1189.198,trunk
mr1,mre1,2374572.542,2375165.004,15000000,0.054,low_ul
mre1,mr1,2374572.542,2375165.004,1000000,0.054,low_dl
mr2,mre2,2378572.071,2379082.464,15000000,0.053,low_ul
mre2,mr2,2378572.071,2379082.464,1000000,0.053,low_dl
mgs2,mre2,2380147.548,2384353.261,1000000,1189.151,trunk
mre2,mgs2,2380147.548,2384353.261,4000000,1189.151,trunk
mr1,mre1,2381884.668,2382289.090,15000000,0.054,low_ul
mre1,mr1,2381884.668,2382289.090,1000000,0.054,low_dl
mgs2,mre2,2386856.127,2390206.658,1000000,1189.108,trunk
mre2,mgs2,2386856.127,2390206.658,4000000,1189.108,trunk
mr1,mre3,2390383.060,2401636.262,15000000,0.076,low_ul
mre3,mr1,2390383.060,2401636.262,1000000,0.076,low_dl
mr2,mre1,2400186.491,2400920.346,15000000,0.054,low_ul
mre1,mr2,2400186.491,2400920.346,1000000,0.054,low_dl
mr2,mre3,2401782.698,2413516.654,15000000,0.076,low_ul
mre3,mr2,2401782.698,2413516.654,1000000,0.076,low_dl
mr1,mre2,2405457.095,2405838.793,15000000,0.053,low_ul
mre2,mr1,2405457.095,2405838.793,1000000,0.053,low_dl
mgs1,mre1,2412539.065,2455849.567,1000000,1188.929,trunk
mre1,mgs1,2412539.065,2455849.567,4000000,1188.929,trunk
mgs1,mre3,2412539.140,2455849.831,1000000,1188.908,trunk
mre3,mgs1,2412539.140,2455849.831,4000000,1188.908,trunk
mgs1,mre2,2413690.420,2417894.619,1000000,1188.924,trunk
mre2,mgs1,2413690.420,2417894.619,4000000,1188.924,trunk
mgs1,mre2,2420399.002,2424602.902,1000000,1188.869,trunk
mre2,mgs1,2420399.002,2424602.902,4000000,1188.869,trunk
mr1,mre1,2421510.346,2422079.343,15000000,0.054,low_ul
mre1,mr1,2421510.346,2422079.343,1000000,0.054,low_dl
mr2,mre2,2422847.301,2423359.894,15000000,0.053,low_ul
mre2,mr2,2422847.301,2423359.894,1000000,0.053,low_dl
mgs1,mre2,2427107.582,2431311.186,1000000,1188.817,trunk
mre2,mgs1,2427107.582,2431311.186,4000000,1188.817,trunk
mr1,mre3,2428667.961,2440463.251,15000000,0.076,low_ul
mre3,mr1,2428667.961,2440463.251,1000000,0.076,low_dl
mr1,mre1,2428800.753,2429250.535,15000000,0.054,low_ul
mre1,mr1,2428800.753,2429250.535,1000000,0.054,low_dl
mgs1,mre2,2433816.160,2438019.469,1000000,1188.768,trunk
mre2,mgs1,2433816.160,2438019.469,4000000,1188.768,trunk
mr2,mre3,2438301.275,2449729.339,15000000,0.076,low_ul
mre3,mr2,2438301.275,2449729.339,1000000,0.076,low_dl
mr2,mre1,2438468.511,2439096.532,15000000,0.054,low_ul
mre1,mr2,2438468.511,2439096.532,1000000,0.054,low_dl
mgs1,mre2,2440524.737,2444727.751,1000000,1188.723,trunk
mre2,mgs1,2440524.737,2444727.751,4000000,1188.723,trunk
mr1,mre2,2443241.049,2443315.324,15000000,0.053,low_ul
mre2,mr1,2443241.049,2443315.324,1000000,0.053,low_dl
mr2,mre1,2445845.969,2446146.011,15000000,0.054,low_ul
mre1,mr2,2445845.969,2446146.011,1000000,0.054,low_dl
mgs1,mre2,2447233.313,2451436.033,1000000,1188.682,trunk
mre2,mgs1,2447233.313,2451436.033,4000000,1188.682,trunk
mgs2,mre2,2449584.126,2451436.050,1000000,1188.660,trunk
mre2,mgs2,2449584.126,2451436.050,4000000,1188.660,trunk
mgs2,mre3,2449584.401,2476619.869,1000000,1188.696,trunk
mre3,mgs2,2449584.401,2476619.869,4000000,1188.696,trunk
mgs2,mre1,2449584.421,2476619.969,1000000,1188.669,trunk
mre1,mgs2,2449584.421,2476619.969,4000000,1188.669,trunk
mr1,mre2,2449751.967,2450094.914,15000000,0.053,low_ul
mre2,mr1,2449751.967,2450094.914,1000000,0.053,low_dl
mgs1,mre2,2453941.887,2455849.379,1000000,1188.643,trunk
mre2,mgs1,2453941.887,2455849.379,4000000,1188.643,trunk
mgs2,mre2,2453941.914,2458144.337,1000000,1188.642,trunk
mre2,mgs2,2453941.914,2458144.337,4000000,1188.642,trunk
mgs2,mre2,2460650.491,2464852.624,1000000,1188.592,trunk
mre2,mgs2,2460650.491,2464852.624,4000000,1188.592,trunk
mr1,mre3,2465272.385,2476665.820,15000000,0.076,low_ul
mre3,mr1,2465272.385,2476665.820,1000000,0.076,low_dl
mr2,mre2,2465796.785,2466311.367,15000000,0.053,low_ul
mre2,mr2,2465796.785,2466311.367,1000000,0.053,low_dl
mr1,mre1,2466890.125,2467623.659,15000000,0.054,low_ul
mre1,mr1,2466890.125,2467623.659,1000000,0.054,low_dl
mgs2,mre2,2467359.067,2471560.910,1000000,1188.546,trunk
mre2,mgs2,2467359.067,2471560.910,4000000,1188.546,trunk
mgs2,mre2,2474067.642,2476620.194,1000000,1188.503,trunk
mre2,mgs2,2474067.642,2476620.194,4000000,1188.503,trunk
mr2,mre3,2477780.557,2489137.342,15000000,0.076,low_ul
mre3,mr2,2477780.557,2489137.342,1000000,0.076,low_dl
mr2,mre1,2485413.336,2486018.887,15000000,0.054,low_ul
mre1,mr2,2485413.336,2486018.887,1000000,0.054,low_dl
mr1,mre2,2492629.167,2493128.391,15000000,0.053,low_ul
mre2,mr1,2492629.167,2493128.391,1000000,0.053,low_dl
mr2,mre1,2492764.373,2493139.096,15000000,0.054,low_ul
mre1,mr2,2492764.373,2493139.096,1000000,0.054,low_dl
mgs1,mre3,2498923.118,2542179.686,1000000,1188.342,trunk
mre3,mgs1,2498923.118,2542179.686,4000000,1188.342,trunk
mgs1,mre1,2498923.548,2542179.903,1000000,1188.325,trunk
mre1,mgs1,2498923.548,2542179.903,4000000,1188.325,trunk
mgs1,mre2,2500901.922,2505102.321,1000000,1188.315,trunk
mre2,mgs1,2500901.922,2505102.321,4000000,1188.315,trunk
mr1,mre3,2504679.212,2516102.935,15000000,0.076,low_ul
mre3,mr1,2504679.212,2516102.935,1000000,0.076,low_dl
mgs1,mre2,2507610.499,2511810.615,1000000,1188.261,trunk
mre2,mgs1,2507610.499,2511810.615,4000000,1188.261,trunk
mr2,mre2,2510060.847,2510597.891,15000000,0.053,low_ul
mre2,mr2,2510060.847,2510597.891,1000000,0.053,low_dl
mr1,mre1,2513798.047,2514534.811,15000000,0.054,low_ul
mre1,mr1,2513798.047,2514534.811,1000000,0.054,low_dl
mr2,mre3,2513947.713,2525751.468,15000000,0.076,low_ul
mre3,mr2,2513947.713,2525751.468,1000000,0.076,low_dl
mgs1,mre2,2514319.076,2518518.909,1000000,1188.208,trunk
mre2,mgs1,2514319.076,2518518.909,4000000,1188.208,trunk
mgs1,mre2,2521027.650,2525227.202,1000000,1188.160,trunk
mre2,mgs1,2521027.650,2525227.202,4000000,1188.160,trunk
mgs1,mre2,2527736.223,2531935.494,1000000,1188.115,trunk
mre2,mgs1,2527736.223,2531935.494,4000000,1188.115,trunk
mr2,mre1,2530806.978,2531529.410,15000000,0.054,low_ul
mre1,mr2,2530806.978,2531529.410,1000000,0.054,low_dl
mgs1,mre2,2534444.795,2538643.786,1000000,1188.073,trunk
mre2,mgs1,2534444.795,2538643.786,4000000,1188.073,trunk
mgs2,mre1,2535885.099,2563034.275,1000000,1188.067,trunk
mre1,mgs2,2535885.099,2563034.275,4000000,1188.067,trunk
mgs2,mre2,2535885.142,2538643.805,1000000,1188.059,trunk
mre2,mgs2,2535885.142,2538643.805,4000000,1188.059,trunk
mgs2,mre3,2535885.536,2563034.555,1000000,1188.068,trunk
mre3,mgs2,2535885.536,2563034.555,4000000,1188.068,trunk
mr1,mre2,2536897.298,2537394.328,15000000,0.053,low_ul
mre2,mr1,2536897.298,2537394.328,1000000,0.053,low_dl
mr1,mre3,2540901.676,2552666.610,15000000,0.076,low_ul
mre3,mr1,2540901.676,2552666.610,1000000,0.076,low_dl
mgs1,mre2,2541153.366,2542179.781,1000000,1188.034,trunk
mre2,mgs1,2541153.366,2542179.781,4000000,1188.034,trunk
mgs2,mre2,2541153.393,2545352.102,1000000,1188.031,trunk
mre2,mgs2,2541153.393,2545352.102,4000000,1188.031,trunk
mgs2,mre2,2547861.967,2552060.398,1000000,1187.982,trunk
mre2,mgs2,2547861.967,2552060.398,4000000,1187.982,trunk
mr1,mre1,2552096.946,2552715.423,15000000,0.054,low_ul
mre1,mr1,2552096.946,2552715.423,1000000,0.054,low_dl
mr2,mre3,2552704.204,2563933.254,15000000,0.076,low_ul
mre3,mr2,2552704.204,2563933.254,1000000,0.076,low_dl
mr2,mre2,2553061.518,2553494.397,15000000,0.053,low_ul
mre2,mr2,2553061.518,2553494.397,1000000,0.053,low_dl
mgs2,mre2,2554570.539,2558768.694,1000000,1187.935,trunk
mre2,mgs2,2554570.539,2558768.694,4000000,1187.935,trunk
mr1,mre1,2559451.827,2559790.422,15000000,0.054,low_ul
mre1,mr1,2559451.827,2559790.422,1000000,0.054,low_dl
mgs2,mre2,2561279.110,2563034.128,1000000,1187.893,trunk
mre2,mgs2,2561279.110,2563034.128,4000000,1187.893,trunk
mr2,mre1,2577725.453,2578454.022,15000000,0.054,low_ul
mre1,mr2,2577725.453,2578454.022,1000000,0.054,low_dl
mr1,mre2,2579845.233,2580367.439,15000000,0.053,low_ul
mre2,mr1,2579845.233,2580367.439,1000000,0.053,low_dl
mr1,mre3,2579866.231,2591111.702,15000000,0.076,low_ul
mre3,mr1,2579866.231,2591111.702,1000000,0.076,low_dl
mgs1,mre2,2585308.015,2585601.855,1000000,1187.722,trunk
mre2,mgs1,2585308.015,2585601.855,4000000,1187.722,trunk
mgs1,mre3,2585308.026,2592000.000,1000000,1187.738,trunk
mre3,mgs1,2585308.026,2592000.000,4000000,1187.738,trunk
mgs1,mre1,2585308.091,2592000.000,1000000,1187.719,trunk
mre1,mgs1,2585308.091,2592000.000,4000000,1187.719,trunk
mgs1,mre2,2588113.375,2592000.000,1000000,1187.702,trunk
mre2,mgs1,2588113.375,2592000.000,4000000,1187.702,trunk
mr2,mre3,2589562.273,2592000.000,15000000,0.076,low_ul
mre3,mr2,2589562.273,2592000.000,1000000,0.076,low_dl
